vendor_id,pickup_month,pickup_hour,pickup_day_of_week,dropoff_month,dropoff_hour,dropoff_day_of_week,passenger_count,trip_distance,fare_amount,tip_amount,payment_type,trip_type
2,1,2,4,1,2,4,1,18.16,48,0,2,1
2,1,4,4,1,5,4,1,8.54,33,0,1,1
2,1,7,4,1,7,4,1,7.95,27.5,0,2,1
2,1,8,4,1,9,4,3,12.13,35,10.74,1,1
2,1,8,4,1,8,4,1,7.24,26,4,1,1
2,1,9,4,1,10,4,1,6.68,31,0,1,1
2,1,9,4,1,9,4,1,5.51,25.5,0,2,1
2,1,9,4,1,10,4,1,8.36,30,0,1,1
2,1,9,4,1,10,4,1,15.63,50,0,1,1
2,1,10,4,1,11,4,1,13.15,36,9.2,1,1
2,1,10,4,1,11,4,1,7.4,31,6.36,1,1
2,1,12,4,1,13,4,1,11.19,31.5,6.46,1,1
2,1,12,4,1,0,5,4,9.45,30.5,0,2,1
2,1,13,4,1,14,4,1,8.62,25.5,0,1,1
2,1,14,4,1,15,4,1,8.1,30,7.7,1,1
2,1,14,4,1,15,4,1,8.15,30,0,2,1
2,1,14,4,1,14,4,6,10.21,33,0,2,1
2,1,15,4,1,16,4,5,14.38,51.5,10.46,1,1
1,1,15,4,1,16,4,1,4.2,31.5,4.85,1,1
1,1,15,4,1,15,4,1,9,34.5,0,2,1
2,1,16,4,1,16,4,1,5.96,25.5,0,1,1
2,1,16,4,1,18,4,1,24.69,73,0,1,1
2,1,16,4,1,16,4,1,6.68,26.5,3,1,1
2,1,16,4,1,17,4,1,5.98,35,0,2,1
2,1,19,4,1,19,4,1,5.94,26.5,7.08,1,1
2,1,18,4,1,18,4,5,6.94,24.5,4,1,1
2,1,18,4,1,18,4,1,4.59,24.5,0,1,1
2,1,19,4,1,20,4,1,22.68,61.5,0,2,1
2,1,7,5,1,8,5,1,10.3,32,0,1,1
2,1,7,5,1,8,5,1,10.04,40.5,8.26,1,1
2,1,9,5,1,10,5,1,10.53,35.5,0,2,1
1,1,10,5,1,11,5,1,6.7,25.5,3.95,1,1
2,1,10,5,1,10,5,1,12.32,39,0,1,1
2,1,10,5,1,11,5,1,10.51,42,12.84,1,1
2,1,12,5,1,12,5,1,6.42,29,5.96,1,1
2,1,12,5,1,13,5,1,11.79,35,0,2,1
1,1,12,5,1,12,5,2,6.8,31,4.77,1,1
2,1,13,5,1,13,5,1,0.27,-3.5,0,3,1
2,1,14,5,1,14,5,1,5.47,24.5,0,2,1
2,1,16,5,1,16,5,1,6.41,27,0,1,1
2,1,15,5,1,16,5,1,17.39,55,0,2,2
1,1,17,5,1,17,5,1,6.4,27.5,0,2,1
2,1,17,5,1,18,5,1,12.26,46,0,1,1
2,1,18,5,1,18,5,1,9.6,31,0,1,1
2,1,17,5,1,17,5,1,7.95,29,0,1,1
2,1,18,5,1,18,5,1,8.57,27,8.64,1,1
2,1,18,5,1,18,5,1,8.96,33.5,3.53,1,1
2,1,18,5,1,18,5,1,0,-2.5,0,3,1
2,1,19,5,1,19,5,4,5.71,25.5,0,2,1
1,1,18,5,1,19,5,1,8.2,30,4,1,1
2,1,20,5,1,20,5,2,11.43,32,0,2,1
2,1,21,5,1,21,5,1,7.55,25.5,3,1,1
2,1,21,5,1,22,5,1,9.6,27.5,0,1,1
1,1,21,5,1,22,5,1,16.5,48.5,0,2,1
2,1,22,5,1,22,5,3,8.44,26.5,0,2,1
2,1,22,5,1,22,5,1,7.14,27.5,3,1,1
2,1,22,5,1,21,6,1,9.41,28,0,2,1
2,1,6,6,1,7,6,1,17.67,49,0,1,1
2,1,6,6,1,7,6,1,7.31,34,0,1,1
2,1,8,6,1,9,6,1,11.86,41,6,1,1
1,1,10,6,1,11,6,1,13.8,37,0,2,1
2,1,10,6,1,11,6,1,9.58,31,7,1,1
2,1,11,6,1,11,6,1,9.47,27.5,0,2,1
2,1,11,6,1,12,6,6,6,26,5.36,1,1
2,1,12,6,1,13,6,1,9.34,37,0,1,1
2,1,12,6,1,13,6,2,9.1,34,0,1,1
2,1,12,6,1,14,6,1,13.42,60.5,3,1,1
2,1,14,6,1,15,6,2,7.92,26.5,0,2,1
2,1,14,6,1,15,6,1,14,44.5,0,1,1
2,1,14,6,1,15,6,1,6.93,31.5,0,1,1
2,1,15,6,1,15,6,1,7.77,26,0,2,1
2,1,16,6,1,17,6,1,6.76,29.5,0,2,1
1,1,18,6,1,19,6,3,11.6,36.5,0,2,1
1,1,19,6,1,20,6,1,11.7,38.5,0,2,1
2,1,20,6,1,20,6,1,0,-2.5,-0.76,3,1
2,1,22,6,1,22,6,1,7.33,27,0,2,1
1,1,23,6,1,0,7,1,8.8,25.5,5.35,1,1
2,1,1,7,1,1,7,1,8.77,26,0,2,1
2,1,3,7,1,3,7,5,11.53,35,0,1,1
1,1,6,7,1,6,7,1,9.6,28,5.75,1,1
1,1,8,7,1,8,7,1,9.4,27.5,5.65,1,1
2,1,8,7,1,8,7,1,10.73,32.5,4,1,1
2,1,9,7,1,9,7,1,10.61,34,0,1,1
1,1,10,7,1,10,7,1,7,27.5,2.5,1,1
2,1,11,7,1,11,7,1,4.92,25.5,0,1,1
2,1,11,7,1,12,7,1,13.64,40,0,1,1
2,1,11,7,1,12,7,1,7.7,29.5,0,2,1
2,1,14,7,1,14,7,2,17.78,52,11.71,1,1
2,1,16,7,1,17,7,1,14.55,42,0,1,1
1,1,16,7,1,17,7,1,20.5,59,10.2,1,1
2,1,19,7,1,19,7,1,13.07,37,0,2,1
1,1,19,7,1,20,7,1,8.1,29.5,0,1,1
2,1,19,7,1,20,7,1,9.58,33.5,0,2,1
2,1,20,7,1,20,7,1,9.81,33,0,2,1
1,1,21,7,1,21,7,1,7.6,24.5,7.2,1,1
1,1,21,7,1,22,7,1,8.8,25.5,0,2,1
2,1,22,7,1,23,7,1,8.65,27,0,1,1
2,1,23,7,1,0,1,1,6.9,35,0,1,2
2,1,1,1,1,1,1,1,15.32,43.5,0,2,1
2,1,1,1,1,1,1,2,11.91,33,6.86,1,1
2,1,2,1,1,2,1,1,9.9,27.5,5,1,1
1,1,3,1,1,3,1,4,11.6,75,0,1,2
2,1,4,1,1,5,1,6,8.53,29.5,2,1,1
2,1,5,1,1,5,1,1,8.66,26.5,0,2,1
1,1,5,1,1,5,1,1,11.4,33,0,2,1
2,1,5,1,1,5,1,1,0.02,57,0,1,2
2,1,5,1,1,5,1,1,7.47,27,0,2,1
2,1,8,1,1,9,1,3,9.35,31,6.36,1,1
2,1,8,1,1,9,1,1,10.56,31.5,0,1,1
2,1,10,1,1,11,1,1,10.85,34.5,0,1,1
1,1,11,1,1,12,1,1,6.5,24.5,3.5,1,1
2,1,12,1,1,12,1,1,9.28,28,0,2,1
2,1,12,1,1,13,1,1,10.25,28,0,2,2
2,1,13,1,1,14,1,1,8.37,28,0,2,1
1,1,13,1,1,14,1,1,7.9,31,3,1,1
2,1,13,1,1,14,1,1,10.13,30.5,0,2,1
2,1,16,1,1,17,1,1,8.55,32,0,1,1
1,1,16,1,1,16,1,2,6.9,25.5,0,2,1
1,1,17,1,1,18,1,1,7.2,25.5,6.55,1,1
2,1,16,1,1,16,1,1,0,45,0,1,2
2,1,20,1,1,20,1,1,7.8,26.5,6.95,1,1
1,1,20,1,1,20,1,1,11.2,34.5,4,1,1
2,1,2,2,1,2,2,1,11.14,32.5,0,2,1
2,1,4,2,1,5,2,2,29.15,90.5,0,2,1
2,1,5,2,1,6,2,2,13.55,47.5,0,1,1
2,1,7,2,1,8,2,1,4.83,26,0,1,1
1,1,7,2,1,8,2,1,14.9,43.5,0,2,1
1,1,8,2,1,9,2,1,7.8,29,5.5,1,1
2,1,8,2,1,8,2,1,9,34,6.96,1,1
2,1,9,2,1,10,2,1,6.47,30,0,1,1
2,1,10,2,1,10,2,1,7.47,26,0,2,1
2,1,11,2,1,12,2,1,11.57,34,0,1,1
2,1,13,2,1,14,2,1,9.59,29,0,2,1
2,1,14,2,1,15,2,1,3.99,25.5,6.58,1,1
2,1,13,2,1,13,2,1,7.08,29.5,0,1,1
2,1,14,2,1,15,2,6,9.4,36.5,0,2,1
2,1,14,2,1,15,2,1,10.07,36.5,0,1,1
2,1,15,2,1,16,2,1,6,27,0,1,1
2,1,15,2,1,16,2,1,14.8,49,0,1,1
1,1,16,2,1,16,2,1,11.6,35,10.6,1,1
2,1,16,2,1,17,2,1,11.19,36,0,1,1
2,1,16,2,1,16,2,1,3.9,15.7,0,2,1
1,1,16,2,1,17,2,2,12.9,56,0,2,1
2,1,16,2,1,17,2,1,10.58,34,0,2,1
1,1,17,2,1,18,2,1,11.9,43,8.95,1,1
2,1,18,2,1,18,2,1,11.59,34.5,0,1,1
2,1,18,2,1,18,2,1,13.63,43.5,0,1,1
1,1,19,2,1,20,2,1,7.6,24.5,3.5,1,1
1,1,20,2,1,21,2,1,12.3,34.5,7.15,1,1
2,1,23,2,1,0,3,1,8.2,28.5,4.47,1,1
2,1,5,3,1,5,3,2,12.95,40.5,0,1,1
2,1,7,3,1,8,3,1,7.01,24.5,6.21,1,1
2,1,8,3,1,8,3,1,13.49,45,0,1,1
2,1,8,3,1,9,3,1,7.02,30.5,0,1,1
2,1,11,3,1,11,3,1,8.56,27.5,7.08,1,1
2,1,11,3,1,12,3,2,10.12,29,0,1,1
2,1,11,3,1,11,3,1,11.06,35.5,0,1,1
2,1,11,3,1,11,3,1,7.41,27.5,5.66,1,1
2,1,12,3,1,13,3,1,7.28,32,0,1,1
2,1,13,3,1,13,3,1,9.01,28,0,1,1
2,1,15,3,1,16,3,1,8.27,35,0,1,1
1,1,15,3,1,15,3,1,5.8,24.5,0,2,1
2,1,16,3,1,17,3,1,5.27,24.5,6.58,1,1
2,1,16,3,1,17,3,1,14.3,51,0,1,1
2,1,17,3,1,17,3,5,9.75,30,3,1,1
1,1,17,3,1,18,3,1,8.4,29,6.15,1,1
2,1,19,3,1,19,3,1,8.4,30.5,0.32,1,1
2,1,19,3,1,20,3,1,10.48,40.5,0,1,1
1,1,20,3,1,20,3,1,7.2,24.5,0,2,1
2,1,21,3,1,22,3,1,9.24,27.5,8.64,1,1
2,1,22,3,1,23,3,1,6.79,44.5,0,2,1
2,1,5,4,1,6,4,6,8.2,25.5,6.7,1,1
2,1,6,4,1,6,4,1,10.31,30,6.16,1,1
2,1,7,4,1,7,4,1,7.36,29,8.94,1,1
2,1,7,4,1,8,4,1,5.54,30,0,1,1
2,1,8,4,1,8,4,1,0.02,-3,0,4,1
2,1,8,4,1,9,4,1,7.97,29,1,1,1
2,1,8,4,1,9,4,1,7.76,27.5,4,1,1
2,1,9,4,1,9,4,1,7.15,25.5,4,1,1
2,1,9,4,1,10,4,1,7.29,27.5,0,1,1
2,1,11,4,1,11,4,5,5.65,27,3.5,1,1
2,1,12,4,1,12,4,4,6.48,24.5,0,1,1
2,1,12,4,1,12,4,1,0,18.8,0,1,1
1,1,13,4,1,14,4,1,11.5,38,5.82,1,1
2,1,13,4,1,14,4,1,10.62,36.5,7.46,1,1
2,1,14,4,1,14,4,1,10.94,32.5,7.81,1,1
2,1,14,4,1,15,4,1,12.39,48,14.64,1,1
2,1,14,4,1,15,4,1,7.9,28.5,0,2,1
2,1,15,4,1,15,4,1,8.73,28.5,0,1,1
2,1,17,4,1,18,4,1,0.64,-5,0,4,1
1,1,18,4,1,18,4,2,6.7,26,5.55,1,1
2,1,18,4,1,18,4,1,0,6.66,1,1,2
2,1,18,4,1,19,4,1,5.73,30.5,0,2,1
2,1,19,4,1,19,4,1,16.47,48,0,1,1
2,1,20,4,1,20,4,1,14.33,45,9.36,1,1
2,1,19,4,1,19,4,1,15.34,43.5,0,2,1
2,2,6,5,2,7,5,1,14.07,47.5,0,1,1
2,2,8,5,2,9,5,6,8.78,29.5,6.06,1,1
1,2,8,5,2,8,5,1,4.9,26.5,5.55,1,1
1,2,9,5,2,9,5,1,2,0,0,2,2
2,2,10,5,2,11,5,1,13.73,40.5,0,2,1
2,2,10,5,2,10,5,1,7.14,26,0,1,1
2,2,10,5,2,11,5,1,8.02,31,7.95,1,1
2,2,11,5,2,12,5,1,13.76,48.5,0,1,1
2,2,11,5,2,11,5,1,0,60,12,1,2
2,2,11,5,2,11,5,1,9.93,28.5,0,1,1
2,2,12,5,2,12,5,1,7.5,27.5,0,1,1
2,2,14,5,2,15,5,1,16.56,52.5,0,2,1
2,2,15,5,2,15,5,1,4.95,26,0,1,1
2,2,15,5,2,16,5,1,9.8,31.5,0,2,1
2,2,16,5,2,17,5,1,10.86,48,0,1,1
2,2,17,5,2,18,5,1,14.23,51.5,0,2,1
2,2,22,5,2,22,5,6,12.06,42,0,2,1
2,2,23,5,2,23,5,1,9.41,30.5,7,1,1
2,2,0,6,2,1,6,1,12.34,39,8.06,1,1
2,2,3,6,2,4,6,1,12.14,39,0,1,1
2,2,7,6,2,8,6,5,11.84,37.5,0,1,1
2,2,7,6,2,8,6,1,8.03,29.5,0,1,1
2,2,8,6,2,9,6,3,17.42,65.5,0,1,1
2,2,8,6,2,8,6,1,0,50,0.5,1,2
2,2,9,6,2,9,6,1,7.39,25.5,6.58,1,1
1,2,9,6,2,10,6,1,12.3,42,8.56,1,1
2,2,10,6,2,10,6,2,7.82,24.5,0,2,1
1,2,10,6,2,11,6,1,9.9,43.5,13.25,1,1
2,2,10,6,2,10,6,1,11.03,33,0,1,1
2,2,12,6,2,14,6,1,8.05,41,0,1,1
2,2,13,6,2,14,6,1,10.47,31.5,0,1,1
2,2,13,6,2,14,6,2,20.42,58.5,0,1,1
2,2,14,6,2,15,6,1,9.54,39.5,2,1,1
2,2,14,6,2,15,6,1,9.36,38.5,0,1,1
2,2,13,6,2,13,6,1,14.75,40.5,6,1,1
2,2,15,6,2,16,6,5,11.42,37.5,8.81,1,1
1,2,15,6,2,16,6,1,9,30.5,0,2,1
2,2,16,6,2,16,6,1,9.79,34.5,7.26,1,1
2,2,16,6,2,16,6,1,0.03,52,0,2,1
2,2,16,6,2,17,6,1,11.76,45.5,9.46,1,1
2,2,16,6,2,16,7,2,5.35,30.5,0,1,1
2,2,16,6,2,17,6,2,6.5,24.5,0,1,1
2,2,17,6,2,18,6,1,5.78,24.5,0,2,1
2,2,17,6,2,17,6,1,12.4,33.5,0,1,1
2,2,19,6,2,19,6,1,5.28,28.5,0,2,1
2,2,19,6,2,20,6,1,5.27,29,9.24,1,1
2,2,21,6,2,22,6,1,17.85,49,0,2,1
2,2,22,6,2,22,6,2,9.19,26,0,2,1
2,2,22,6,2,23,6,1,9.88,29.5,0,2,1
2,2,3,7,2,4,7,1,13.2,41.5,0,1,1
2,2,3,7,2,3,7,1,7.92,24.5,63,1,1
2,2,5,7,2,5,7,1,9.3,27.5,2.5,1,1
2,2,8,7,2,8,7,1,8.97,26.5,0,2,1
1,2,12,7,2,12,7,1,8.6,27,5.55,1,1
2,2,14,7,2,14,7,2,14.08,39.5,8.06,1,1
2,2,15,7,2,16,7,2,6.54,28.5,0,1,1
1,2,16,7,2,17,7,1,9.5,30.5,0,2,1
2,2,16,7,2,16,7,1,8.5,26,3,1,1
2,2,21,7,2,22,7,2,9.94,33,8.58,1,1
1,2,21,7,2,22,7,1,7.3,30,6.25,1,1
2,2,22,7,2,22,7,1,18.87,55,0,1,1
2,2,22,7,2,23,7,1,12.45,39,10.08,1,1
2,2,23,7,2,23,7,1,6.39,31.5,0,2,1
2,2,23,7,2,0,1,1,8.44,28.5,5.96,1,1
1,2,23,7,2,0,1,1,14.4,45.5,0,1,1
2,2,0,1,2,0,1,2,12.91,36,0,2,1
2,2,2,1,2,3,1,2,11.09,31.5,0,2,1
2,2,5,1,2,5,1,1,10.24,32,6.66,1,1
2,2,10,1,2,11,1,1,9.77,32.5,0,2,1
2,2,12,1,2,13,1,1,7.25,30,0,1,1
2,2,13,1,2,14,1,1,10.18,32.5,0,1,1
2,2,14,1,2,15,1,1,8.87,36.5,0,2,1
2,2,15,1,2,16,1,1,7.78,24.5,0,1,1
1,2,17,1,2,17,1,1,0.1,40,3,1,2
2,2,17,1,2,18,1,1,14.34,41,9.51,1,1
2,2,17,1,2,18,1,2,9.28,28.5,0,2,1
2,2,18,1,2,18,1,3,7.93,26,5.36,1,1
1,2,18,1,2,18,1,3,9.9,55,0,2,2
2,2,18,1,2,19,1,1,5.23,27.5,0,2,1
1,2,18,1,2,18,1,1,7.9,26.5,0,3,1
2,2,21,1,2,21,1,1,7.63,25.5,4,1,1
2,2,22,1,2,23,1,1,8.47,30,6.26,1,1
2,2,22,1,2,22,1,1,9.1,30.5,0,1,1
2,2,23,1,2,23,1,1,11.79,38,0,2,1
2,2,2,2,2,2,2,1,15.12,46,0,2,1
2,2,7,2,2,8,2,1,10.7,35.5,4.7,1,1
2,2,7,2,2,8,2,1,4.69,26,0,1,1
2,2,7,2,2,8,2,1,9.3,31,0,1,1
2,2,7,2,2,8,2,1,11.99,49.5,0,1,1
2,2,8,2,2,9,2,1,9.37,31.5,8.08,1,1
2,2,8,2,2,9,2,1,3.89,27.5,5.66,1,1
1,2,8,2,2,9,2,1,9.8,48,14.64,1,1
2,2,10,2,2,11,2,1,6.4,26.5,0,2,1
2,2,10,2,2,11,2,1,10.33,38,0,2,1
2,2,10,2,2,11,2,2,4.24,30,0,2,2
2,2,10,2,2,11,2,2,4.92,29,5.96,1,1
2,2,10,2,2,10,2,1,9.66,28,4,1,1
1,2,10,2,2,11,2,1,8.5,28,5.75,1,1
2,2,11,2,2,11,2,1,8.39,28,7.2,1,1
2,2,11,2,2,12,2,1,7.57,26.5,0,2,1
2,2,12,2,2,12,2,2,8.94,28.5,5.86,1,1
1,2,12,2,2,13,2,1,14.4,40.5,6.19,1,1
1,2,13,2,2,14,2,1,11.7,34.5,0,2,1
2,2,13,2,2,13,2,1,10.67,31.5,0,1,1
1,2,14,2,2,14,2,1,8.2,28,4.32,1,1
1,2,15,2,2,15,2,1,6.4,24.5,5.05,1,1
2,2,15,2,2,15,2,1,13.54,47,0,2,1
1,2,17,2,2,18,2,1,5.4,26.5,4.25,1,1
1,2,18,2,2,18,2,1,1.2,0,0,2,2
2,2,18,2,2,19,2,1,8.24,27,5.76,1,1
2,2,18,2,2,19,2,2,10.93,34.5,0,2,1
1,2,18,2,2,18,2,1,8,26,0,2,1
2,2,18,2,2,19,2,1,13.3,41.5,0,2,1
1,2,19,2,2,19,2,2,9.3,32,0,2,1
2,2,19,2,2,19,2,1,12.53,35,5,1,1
2,2,20,2,2,20,2,1,8.43,24.5,5,1,1
2,2,7,3,2,8,3,1,5.43,26.5,5.46,1,1
2,2,8,3,2,9,3,1,8.89,30.5,0,2,1
2,2,8,3,2,8,3,1,6.95,32.5,0,1,1
2,2,9,3,2,10,3,1,15.8,49,0,2,1
2,2,11,3,2,11,3,1,10.72,31.5,6.46,1,1
1,2,11,3,2,12,3,1,18.5,54,5,1,1
2,2,12,3,2,13,3,1,6.53,28.5,0,2,1
2,2,13,3,2,14,3,1,7.72,26.5,0,1,1
2,2,13,3,2,13,3,5,9.88,32,0,1,1
1,2,13,3,2,13,3,1,3.1,28,4.32,1,1
2,2,14,3,2,15,3,1,8.63,27,0,2,1
2,2,14,3,2,15,3,1,14.6,42,0,1,1
2,2,15,3,2,15,3,1,7.91,26,0,2,1
2,2,16,3,2,17,3,6,5.85,33,8.7,1,1
2,2,19,3,2,20,3,1,10.27,33,0,1,1
1,2,20,3,2,21,3,3,2.2,0,0,2,2
1,2,22,3,2,22,3,1,8.6,31,8.05,1,1
2,2,22,3,2,22,3,1,8.47,28.5,0,1,1
2,2,7,4,2,8,4,1,6.76,41,8.36,1,1
2,2,7,4,2,8,4,1,12.75,48.5,0,1,1
2,2,8,4,2,8,4,1,5.48,25.5,0,1,1
2,2,8,4,2,9,4,1,11.88,35.5,8,1,1
2,2,8,4,2,9,4,2,9.91,42.5,0,1,1
2,2,9,4,2,10,4,1,3.53,26,8.04,1,1
1,2,9,4,2,10,4,1,8.5,34,5.22,1,1
1,2,9,4,2,10,4,1,15.1,41.5,0,2,1
2,2,9,4,2,10,4,1,13.15,51,0,1,1
2,2,10,4,2,10,4,1,0.4,-3.5,0,4,1
2,2,11,4,2,12,4,1,7.26,24.5,5.06,1,1
2,2,11,4,2,11,4,1,0,52,0,1,1
1,2,12,4,2,13,4,2,7.7,26.5,2.73,1,1
2,2,13,4,2,13,4,1,5.16,24.5,6.32,1,1
2,2,16,4,2,18,4,2,12.99,52,13.45,1,1
2,2,17,4,2,18,4,1,6.46,24.5,0,1,1
2,2,17,4,2,18,4,1,8.58,35.5,0,1,1
2,2,18,4,2,18,4,1,8.83,33,10.44,1,1
2,2,18,4,2,19,4,1,8.32,27,5.76,1,1
2,2,19,4,2,20,4,1,12.53,36,5,1,1
1,2,21,4,2,22,4,1,22.1,65,16.7,1,1
2,2,21,4,2,21,4,1,9.1,28,3.7,1,1
2,2,21,4,2,22,4,2,9.09,32,6.66,1,1
2,2,1,5,2,1,5,1,8.36,26.5,5.56,1,1
1,2,7,5,2,8,5,2,5.6,32,4.92,1,1
2,2,7,5,2,8,5,1,7.46,25.5,0,2,1
2,2,8,5,2,8,5,1,5.34,26,0,2,1
2,2,9,5,2,10,5,1,7.61,32,0,1,1
1,2,9,5,2,9,5,1,14.4,41,6.27,1,1
2,2,11,5,2,12,5,1,6.18,29,0,1,1
1,2,12,5,2,13,5,1,7.1,32,5,1,1
2,2,13,5,2,14,5,1,13.6,39.5,0,1,1
2,2,13,5,2,14,5,1,19.44,57,0,1,1
2,2,13,5,2,14,5,1,31.4,84.5,0,1,1
2,2,14,5,2,14,5,1,7.56,30.5,6.26,1,1
2,2,14,5,2,15,5,1,7,34,0,1,1
2,2,14,5,2,15,5,1,7.14,32.5,0,1,1
2,2,15,5,2,15,5,1,7.39,26.5,0,1,1
1,2,15,5,2,15,5,1,7.5,28,2,1,1
2,2,16,5,2,16,5,1,6.99,24.5,2,1,1
2,2,16,5,2,17,5,1,6.87,28,5.96,1,1
1,2,17,5,2,17,5,1,5.1,26.5,0,2,1
1,2,17,5,2,17,5,2,8,29,0,1,1
2,2,18,5,2,19,5,1,12.2,43,0,2,1
2,2,18,5,2,19,5,1,11.84,34.5,9.08,1,1
2,2,19,5,2,20,5,1,12.51,30,0,2,2
1,2,20,5,2,20,5,1,2.4,6.7,0,2,1
2,2,20,5,2,21,5,1,21.28,58.5,0,1,1
2,2,20,5,2,21,5,1,8.24,30,0,1,1
1,2,21,5,2,21,5,1,11.4,0,0,2,2
2,2,22,5,2,23,5,1,17.17,49.5,0,1,1
2,2,23,5,2,23,5,2,4.8,30,0,2,2
1,2,23,5,2,23,5,1,1.6,0,0,2,2
2,2,6,6,2,6,6,1,12.29,35,0,1,1
2,2,7,6,2,8,6,1,5.41,26,0,1,1
2,2,7,6,2,7,6,1,8.37,27,8.34,1,1
2,2,8,6,2,9,6,1,5.45,26.5,0,2,1
2,2,9,6,2,10,6,1,10.47,35.5,0,1,1
1,2,9,6,2,9,6,1,5.8,26.5,4.1,1,1
2,2,9,6,2,9,6,1,13.16,37.5,0,1,1
2,2,9,6,2,10,6,1,6.09,31,0,1,1
1,2,10,6,2,11,6,2,11.7,38.5,0,2,1
2,2,10,6,2,12,6,1,13.26,53,0,1,1
2,2,11,6,2,12,6,2,9.22,35.5,0,1,1
2,2,11,6,2,11,6,1,7.26,27.5,2,1,1
2,2,12,6,2,12,6,1,16.64,46,0,1,1
1,2,13,6,2,13,6,1,7.6,29.5,4.55,1,1
2,2,13,6,2,13,6,1,9.27,28,0,1,1
2,2,14,6,2,14,6,1,5.96,26,0,2,1
2,2,15,6,2,16,6,2,5.55,25.5,0,2,1
2,2,15,6,2,16,6,1,10.07,37.5,0,1,1
2,2,15,6,2,16,6,1,16.42,58.5,0,1,1
2,2,16,6,2,17,6,2,9.24,35,0,1,1
2,2,16,6,2,17,6,1,4.49,29.5,0,1,1
1,2,17,6,2,17,6,1,6.1,25.5,5.45,1,1
2,2,18,6,2,18,6,1,7.2,32.5,0,1,1
2,2,19,6,2,20,6,1,11.28,33.5,0,2,1
2,2,19,6,2,20,6,1,9.27,33,0,2,1
2,2,20,6,2,20,6,1,10.23,37,0,1,1
1,2,20,6,2,21,6,1,26.4,71,0,2,1
2,2,23,6,2,0,7,1,7.18,29.5,6.16,1,1
2,2,0,7,2,0,7,1,7.46,24.5,6.45,1,1
2,2,4,7,2,5,7,1,9.23,29,0,2,1
2,2,8,7,2,9,7,1,7.89,25.5,4,1,1
2,2,9,7,2,10,7,1,12.07,38,0,1,1
2,2,9,7,2,10,7,1,5.77,25.5,0,2,1
2,2,9,7,2,9,7,1,7.35,26,2,1,1
2,2,10,7,2,10,7,1,10.17,33.5,0,1,1
2,2,12,7,2,13,7,1,7.8,25.5,0,2,1
2,2,12,7,2,13,7,1,17.43,49,0,2,1
2,2,13,7,2,14,7,1,7.89,25.5,0,2,1
2,2,15,7,2,15,7,1,7.5,24.5,5,1,1
2,2,17,7,2,18,7,2,1.73,30,0,2,2
2,2,17,7,2,17,7,1,8.58,30.5,7.82,1,1
2,2,17,7,2,18,7,6,8.77,30.5,0,2,1
2,2,17,7,2,18,7,1,7.89,26.5,0,2,1
2,2,18,7,2,19,7,1,8.76,29.5,0,1,1
2,2,18,7,2,18,7,1,8.22,33,0,2,1
2,2,20,7,2,21,7,1,14.16,41.5,0,2,1
1,2,20,7,2,21,7,1,9.6,32,8.3,1,1
2,2,21,7,2,22,7,1,10.62,33,4,1,1
2,2,21,7,2,22,7,1,7.04,29,5.08,1,1
1,2,21,7,2,21,7,1,6.3,0,0,2,2
1,2,21,7,2,22,7,1,11.6,32,0,2,1
2,2,21,7,2,22,7,1,6.85,25.5,0,2,1
1,2,22,7,2,22,7,1,19.3,56.5,9.53,1,1
1,2,22,7,2,23,7,1,9.8,32.5,6.75,1,1
1,2,23,7,2,23,7,2,8.4,30.5,2,1,1
2,2,2,1,2,2,1,2,12.44,36.5,0,2,1
1,2,3,1,2,4,1,1,7.3,31,0,2,1
2,2,4,1,2,4,1,2,0,-35,0,3,2
2,2,9,1,2,9,1,1,15.72,47,9.56,1,1
2,2,10,1,2,10,1,1,13.07,39,9.11,1,1
2,2,13,1,2,14,1,1,9.1,45,0,1,1
2,2,15,1,2,16,1,1,4.97,26.5,6.82,1,1
2,2,16,1,2,16,1,6,9.55,30,0,2,1
2,2,17,1,2,18,1,1,12.08,50.5,0,1,1
2,2,17,1,2,17,1,5,0.42,-4.5,0,3,1
2,2,18,1,2,18,1,1,9.39,30.5,9.39,1,1
2,2,19,1,2,19,1,3,9.33,27.5,1,1,1
2,2,21,1,2,21,1,1,0.17,52,0,2,1
2,2,1,2,2,2,2,1,34.42,150,30.26,1,1
2,2,6,2,2,6,2,1,6.95,27.5,0,1,1
2,2,7,2,2,8,2,1,5.23,25.5,5.26,1,1
2,2,7,2,2,8,2,1,7.17,31,0,1,1
2,2,7,2,2,7,2,1,18.18,54,0,1,1
2,2,8,2,2,8,2,1,7.56,24.5,3.8,1,1
2,2,8,2,2,8,2,1,9.86,28,7.2,1,1
2,2,9,2,2,9,2,1,9.83,27,4,1,1
2,2,9,2,2,10,2,1,10.42,32.5,0,1,1
2,2,10,2,2,11,2,2,5.04,25.5,0,1,1
2,2,11,2,2,12,2,1,19.69,61.5,0,1,1
2,2,11,2,2,11,2,1,0.05,52,0,2,1
2,2,11,2,2,12,2,5,6.36,27,0,1,1
1,2,12,2,2,13,2,2,7.4,26,0,2,1
2,2,13,2,2,13,2,1,14.95,45,0,1,1
1,2,15,2,2,16,2,1,6.7,28,4.47,1,1
2,2,16,2,2,16,2,1,6.37,31.5,0,1,1
2,2,17,2,2,18,2,1,6.93,24.5,0,2,1
2,2,16,2,2,17,2,1,13.07,47,9.76,1,1
